na_prior,t1_prior,t2_prior,equilibrium,11,12,21,22,e1,e2,p,we1,we2,wp,ae1,ae2,ap,payoff,uniform
0.52,0.3792,0.1008,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.830684444444,1.31533333333
0.52,0.384,0.096,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.384,0.096,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.829244444444,1.31533333333
0.52,0.3888,0.0912,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.3888,0.0912,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.827804444444,1.31533333333
0.52,0.3936,0.0864,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.3936,0.0864,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.826364444444,1.31533333333
0.52,0.3984,0.0816,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.3984,0.0816,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.824924444444,1.31533333333
0.52,0.4032,0.0768,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4032,0.0768,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.823484444444,1.31533333333
0.52,0.408,0.072,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.408,0.072,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.822044444444,1.31533333333
0.52,0.4128,0.0672,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4128,0.0672,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.820604444444,1.31533333333
0.52,0.4176,0.0624,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4176,0.0624,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.819164444444,1.31533333333
0.52,0.4224,0.0576,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4224,0.0576,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.817724444444,1.31533333333
0.52,0.4272,0.0528,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4272,0.0528,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.816284444444,1.31533333333
0.52,0.432,0.048,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.432,0.048,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.814844444444,1.31533333333
0.52,0.4368,0.0432,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4368,0.0432,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.813404444444,1.31533333333
0.52,0.4416,0.0384,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4416,0.0384,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.811964444444,1.31533333333
0.52,0.4464,0.0336,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4464,0.0336,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.810524444444,1.31533333333
0.52,0.4512,0.0288,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4512,0.0288,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.809084444444,1.31533333333
0.52,0.456,0.024,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.456,0.024,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.807644444444,1.31533333333
0.52,0.4608,0.0192,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4608,0.0192,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.806204444444,1.31533333333
0.52,0.4656,0.0144,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4656,0.0144,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.804764444444,1.31533333333
0.52,0.4704,0.0096,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4704,0.0096,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.803324444444,1.31533333333
0.52,0.4752,0.0048,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.4752,0.0048,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.801884444444,1.31533333333
0.52,0.48,0.0,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.912,1.31533333333
0.52,0.48,0.0,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.8,1.31533333333
0.53,0.0,0.47,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0,0.47,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.848277777778,1.30181944444
0.53,0.0047,0.4653,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0047,0.4653,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.849557222222,1.30181944444
0.53,0.0094,0.4606,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0094,0.4606,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.850836666667,1.30181944444
0.53,0.0141,0.4559,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0141,0.4559,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.852116111111,1.30181944444
0.53,0.0188,0.4512,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0188,0.4512,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.853395555556,1.30181944444
0.53,0.0235,0.4465,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0235,0.4465,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.854675,1.30181944444
0.53,0.0282,0.4418,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0282,0.4418,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.855954444444,1.30181944444
0.53,0.0329,0.4371,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0329,0.4371,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.857233888889,1.30181944444
0.53,0.0376,0.4324,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0376,0.4324,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.858513333333,1.30181944444
0.53,0.0423,0.4277,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0423,0.4277,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.859792777778,1.30181944444
0.53,0.047,0.423,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.047,0.423,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.861072222222,1.30181944444
0.53,0.0517,0.4183,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0517,0.4183,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.862351666667,1.30181944444
0.53,0.0564,0.4136,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0564,0.4136,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.863631111111,1.30181944444
0.53,0.0611,0.4089,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0611,0.4089,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.864910555556,1.30181944444
0.53,0.0658,0.4042,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0658,0.4042,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.86619,1.30181944444
0.53,0.0705,0.3995,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0705,0.3995,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.867469444444,1.30181944444
0.53,0.0752,0.3948,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0752,0.3948,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.868748888889,1.30181944444
0.53,0.0799,0.3901,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0799,0.3901,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.870028333333,1.30181944444
0.53,0.0846,0.3854,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0846,0.3854,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.871307777778,1.30181944444
0.53,0.0893,0.3807,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0893,0.3807,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.872587222222,1.30181944444
0.53,0.094,0.376,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.094,0.376,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.873866666667,1.30181944444
0.53,0.0987,0.3713,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.0987,0.3713,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.875146111111,1.30181944444
0.53,0.1034,0.3666,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1034,0.3666,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.876425555556,1.30181944444
0.53,0.1081,0.3619,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1081,0.3619,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.877705,1.30181944444
0.53,0.1128,0.3572,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1128,0.3572,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.878984444444,1.30181944444
0.53,0.1175,0.3525,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1175,0.3525,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.880263888889,1.30181944444
0.53,0.1222,0.3478,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1222,0.3478,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.881543333333,1.30181944444
0.53,0.1269,0.3431,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1269,0.3431,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.882822777778,1.30181944444
0.53,0.1316,0.3384,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1316,0.3384,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.884102222222,1.30181944444
0.53,0.1363,0.3337,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1363,0.3337,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.885381666667,1.30181944444
0.53,0.141,0.329,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.141,0.329,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.886661111111,1.30181944444
0.53,0.1457,0.3243,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1457,0.3243,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.887940555556,1.30181944444
0.53,0.1504,0.3196,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1504,0.3196,stackelberg,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.88922,1.30181944444
0.53,0.1551,0.3149,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1551,0.3149,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.890499444444,1.30181944444
0.53,0.1598,0.3102,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1598,0.3102,stackelberg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,0.891778888889,1.30181944444
0.53,0.1645,0.3055,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1645,0.3055,stackelberg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1692,0.3008,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1692,0.3008,stackelberg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1739,0.2961,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1739,0.2961,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.892274444444,1.30181944444
0.53,0.1786,0.2914,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1786,0.2914,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.890864444444,1.30181944444
0.53,0.1833,0.2867,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1833,0.2867,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.889454444444,1.30181944444
0.53,0.188,0.282,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.188,0.282,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.888044444444,1.30181944444
0.53,0.1927,0.2773,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1927,0.2773,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.886634444444,1.30181944444
0.53,0.1974,0.2726,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.1974,0.2726,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.885224444444,1.30181944444
0.53,0.2021,0.2679,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2021,0.2679,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.883814444444,1.30181944444
0.53,0.2068,0.2632,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2068,0.2632,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.882404444444,1.30181944444
0.53,0.2115,0.2585,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2115,0.2585,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.880994444444,1.30181944444
0.53,0.2162,0.2538,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2162,0.2538,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.879584444444,1.30181944444
0.53,0.2209,0.2491,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2209,0.2491,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.878174444444,1.30181944444
0.53,0.2256,0.2444,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2256,0.2444,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.876764444444,1.30181944444
0.53,0.2303,0.2397,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2303,0.2397,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.875354444444,1.30181944444
0.53,0.235,0.235,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.235,0.235,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.873944444444,1.30181944444
0.53,0.2397,0.2303,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2397,0.2303,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.872534444444,1.30181944444
0.53,0.2444,0.2256,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2444,0.2256,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.871124444444,1.30181944444
0.53,0.2491,0.2209,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2491,0.2209,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.869714444444,1.30181944444
0.53,0.2538,0.2162,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2538,0.2162,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.868304444444,1.30181944444
0.53,0.2585,0.2115,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2585,0.2115,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.866894444444,1.30181944444
0.53,0.2632,0.2068,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2632,0.2068,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.865484444444,1.30181944444
0.53,0.2679,0.2021,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
0.53,0.2679,0.2021,stackelberg,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.944444444444,0.0,0.0555555555556,0.0,0.0,0.0,0.864074444444,1.30181944444
0.53,0.2726,0.1974,nash,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893,1.30181944444
